Borough,Block,Lot,FromMonth,ToMonth,FromDay,ToDay,FromYear,ToYear,DocType
4,14677,0000,1,12,1,31,2009,2010,
4,14677,0000,1,12,1,31,2010,2011,
4,14677,0000,1,12,1,31,2011,2012,
4,14678,0000,1,12,1,31,2009,2010,
4,14678,0000,1,12,1,31,2010,2011,
4,14678,0000,1,12,1,31,2011,2012,
4,14679,0000,1,12,1,31,2009,2010,
4,14679,0000,1,12,1,31,2010,2011,
4,14679,0000,1,12,1,31,2011,2012,
4,14680,0000,1,12,1,31,2009,2010,
4,14680,0000,1,12,1,31,2010,2011,
4,14680,0000,1,12,1,31,2011,2012,
4,14681,0000,1,12,1,31,2009,2010,
4,14681,0000,1,12,1,31,2010,2011,
4,14681,0000,1,12,1,31,2011,2012,
4,14682,0000,1,12,1,31,2009,2010,
4,14682,0000,1,12,1,31,2010,2011,
4,14682,0000,1,12,1,31,2011,2012,
4,14683,0000,1,12,1,31,2009,2010,
4,14683,0000,1,12,1,31,2010,2011,
4,14683,0000,1,12,1,31,2011,2012,
4,14684,0000,1,12,1,31,2009,2010,
4,14684,0000,1,12,1,31,2010,2011,
4,14684,0000,1,12,1,31,2011,2012,
4,14685,0000,1,12,1,31,2009,2010,
4,14685,0000,1,12,1,31,2010,2011,
4,14685,0000,1,12,1,31,2011,2012,
4,14686,0000,1,12,1,31,2009,2010,
4,14686,0000,1,12,1,31,2010,2011,
4,14686,0000,1,12,1,31,2011,2012,
4,14687,0000,1,12,1,31,2009,2010,
4,14687,0000,1,12,1,31,2010,2011,
4,14687,0000,1,12,1,31,2011,2012,
4,14688,0000,1,12,1,31,2009,2010,
4,14688,0000,1,12,1,31,2010,2011,
4,14688,0000,1,12,1,31,2011,2012,
4,14689,0000,1,12,1,31,2009,2010,
4,14689,0000,1,12,1,31,2010,2011,
4,14689,0000,1,12,1,31,2011,2012,
4,14690,0000,1,12,1,31,2009,2010,
4,14690,0000,1,12,1,31,2010,2011,
4,14690,0000,1,12,1,31,2011,2012,
4,14691,0000,1,12,1,31,2009,2010,
4,14691,0000,1,12,1,31,2010,2011,
4,14691,0000,1,12,1,31,2011,2012,
4,14692,0000,1,12,1,31,2009,2010,
4,14692,0000,1,12,1,31,2010,2011,
4,14692,0000,1,12,1,31,2011,2012,
4,14693,0000,1,12,1,31,2009,2010,
4,14693,0000,1,12,1,31,2010,2011,
4,14693,0000,1,12,1,31,2011,2012,
4,14694,0000,1,12,1,31,2009,2010,
4,14694,0000,1,12,1,31,2010,2011,
4,14694,0000,1,12,1,31,2011,2012,
4,14695,0000,1,12,1,31,2009,2010,
4,14695,0000,1,12,1,31,2010,2011,
4,14695,0000,1,12,1,31,2011,2012,
4,14696,0000,1,12,1,31,2009,2010,
4,14696,0000,1,12,1,31,2010,2011,
4,14696,0000,1,12,1,31,2011,2012,
4,14697,0000,1,12,1,31,2009,2010,
4,14697,0000,1,12,1,31,2010,2011,
4,14697,0000,1,12,1,31,2011,2012,
4,14698,0000,1,12,1,31,2009,2010,
4,14698,0000,1,12,1,31,2010,2011,
4,14698,0000,1,12,1,31,2011,2012,
4,14699,0000,1,12,1,31,2009,2010,
4,14699,0000,1,12,1,31,2010,2011,
4,14699,0000,1,12,1,31,2011,2012,
4,14700,0000,1,12,1,31,2009,2010,
4,14700,0000,1,12,1,31,2010,2011,
4,14700,0000,1,12,1,31,2011,2012,
4,14701,0000,1,12,1,31,2009,2010,
4,14701,0000,1,12,1,31,2010,2011,
4,14701,0000,1,12,1,31,2011,2012,
4,14702,0000,1,12,1,31,2009,2010,
4,14702,0000,1,12,1,31,2010,2011,
4,14702,0000,1,12,1,31,2011,2012,
4,14703,0000,1,12,1,31,2009,2010,
4,14703,0000,1,12,1,31,2010,2011,
4,14703,0000,1,12,1,31,2011,2012,
4,14704,0000,1,12,1,31,2009,2010,
4,14704,0000,1,12,1,31,2010,2011,
4,14704,0000,1,12,1,31,2011,2012,
4,14705,0000,1,12,1,31,2009,2010,
4,14705,0000,1,12,1,31,2010,2011,
4,14705,0000,1,12,1,31,2011,2012,
4,14706,0000,1,12,1,31,2009,2010,
4,14706,0000,1,12,1,31,2010,2011,
4,14706,0000,1,12,1,31,2011,2012,
4,14707,0000,1,12,1,31,2009,2010,
4,14707,0000,1,12,1,31,2010,2011,
4,14707,0000,1,12,1,31,2011,2012,
4,14708,0000,1,12,1,31,2009,2010,
4,14708,0000,1,12,1,31,2010,2011,
4,14708,0000,1,12,1,31,2011,2012,
4,14709,0000,1,12,1,31,2009,2010,
4,14709,0000,1,12,1,31,2010,2011,
4,14709,0000,1,12,1,31,2011,2012,
4,14710,0000,1,12,1,31,2009,2010,
4,14710,0000,1,12,1,31,2010,2011,
4,14710,0000,1,12,1,31,2011,2012,
4,14711,0000,1,12,1,31,2009,2010,
4,14711,0000,1,12,1,31,2010,2011,
4,14711,0000,1,12,1,31,2011,2012,
4,14712,0000,1,12,1,31,2009,2010,
4,14712,0000,1,12,1,31,2010,2011,
4,14712,0000,1,12,1,31,2011,2012,
4,14713,0000,1,12,1,31,2009,2010,
4,14713,0000,1,12,1,31,2010,2011,
4,14713,0000,1,12,1,31,2011,2012,
4,14714,0000,1,12,1,31,2009,2010,
4,14714,0000,1,12,1,31,2010,2011,
4,14714,0000,1,12,1,31,2011,2012,
4,14715,0000,1,12,1,31,2009,2010,
4,14715,0000,1,12,1,31,2010,2011,
4,14715,0000,1,12,1,31,2011,2012,
4,14716,0000,1,12,1,31,2009,2010,
4,14716,0000,1,12,1,31,2010,2011,
4,14716,0000,1,12,1,31,2011,2012,
4,14717,0000,1,12,1,31,2009,2010,
4,14717,0000,1,12,1,31,2010,2011,
4,14717,0000,1,12,1,31,2011,2012,
4,14718,0000,1,12,1,31,2009,2010,
4,14718,0000,1,12,1,31,2010,2011,
4,14718,0000,1,12,1,31,2011,2012,
4,14719,0000,1,12,1,31,2009,2010,
4,14719,0000,1,12,1,31,2010,2011,
4,14719,0000,1,12,1,31,2011,2012,
4,14720,0000,1,12,1,31,2009,2010,
4,14720,0000,1,12,1,31,2010,2011,
4,14720,0000,1,12,1,31,2011,2012,
4,14721,0000,1,12,1,31,2009,2010,
4,14721,0000,1,12,1,31,2010,2011,
4,14721,0000,1,12,1,31,2011,2012,
4,14722,0000,1,12,1,31,2009,2010,
4,14722,0000,1,12,1,31,2010,2011,
4,14722,0000,1,12,1,31,2011,2012,
4,14723,0000,1,12,1,31,2009,2010,
4,14723,0000,1,12,1,31,2010,2011,
4,14723,0000,1,12,1,31,2011,2012,
4,14724,0000,1,12,1,31,2009,2010,
4,14724,0000,1,12,1,31,2010,2011,
4,14724,0000,1,12,1,31,2011,2012,
4,14725,0000,1,12,1,31,2009,2010,
4,14725,0000,1,12,1,31,2010,2011,
4,14725,0000,1,12,1,31,2011,2012,
4,14726,0000,1,12,1,31,2009,2010,
4,14726,0000,1,12,1,31,2010,2011,
4,14726,0000,1,12,1,31,2011,2012,
4,14727,0000,1,12,1,31,2009,2010,
4,14727,0000,1,12,1,31,2010,2011,
4,14727,0000,1,12,1,31,2011,2012,
4,14728,0000,1,12,1,31,2009,2010,
4,14728,0000,1,12,1,31,2010,2011,
4,14728,0000,1,12,1,31,2011,2012,
4,14729,0000,1,12,1,31,2009,2010,
4,14729,0000,1,12,1,31,2010,2011,
4,14729,0000,1,12,1,31,2011,2012,
4,14730,0000,1,12,1,31,2009,2010,
4,14730,0000,1,12,1,31,2010,2011,
4,14730,0000,1,12,1,31,2011,2012,
4,14731,0000,1,12,1,31,2009,2010,
4,14731,0000,1,12,1,31,2010,2011,
4,14731,0000,1,12,1,31,2011,2012,
4,14732,0000,1,12,1,31,2009,2010,
4,14732,0000,1,12,1,31,2010,2011,
4,14732,0000,1,12,1,31,2011,2012,
4,14733,0000,1,12,1,31,2009,2010,
4,14733,0000,1,12,1,31,2010,2011,
4,14733,0000,1,12,1,31,2011,2012,
4,14734,0000,1,12,1,31,2009,2010,
4,14734,0000,1,12,1,31,2010,2011,
4,14734,0000,1,12,1,31,2011,2012,
4,14735,0000,1,12,1,31,2009,2010,
4,14735,0000,1,12,1,31,2010,2011,
4,14735,0000,1,12,1,31,2011,2012,
4,14736,0000,1,12,1,31,2009,2010,
4,14736,0000,1,12,1,31,2010,2011,
4,14736,0000,1,12,1,31,2011,2012,
4,14737,0000,1,12,1,31,2009,2010,
4,14737,0000,1,12,1,31,2010,2011,
4,14737,0000,1,12,1,31,2011,2012,
4,14738,0000,1,12,1,31,2009,2010,
4,14738,0000,1,12,1,31,2010,2011,
4,14738,0000,1,12,1,31,2011,2012,
4,14739,0000,1,12,1,31,2009,2010,
4,14739,0000,1,12,1,31,2010,2011,
4,14739,0000,1,12,1,31,2011,2012,
4,14740,0000,1,12,1,31,2009,2010,
4,14740,0000,1,12,1,31,2010,2011,
4,14740,0000,1,12,1,31,2011,2012,
4,14741,0000,1,12,1,31,2009,2010,
4,14741,0000,1,12,1,31,2010,2011,
4,14741,0000,1,12,1,31,2011,2012,
4,14742,0000,1,12,1,31,2009,2010,
4,14742,0000,1,12,1,31,2010,2011,
4,14742,0000,1,12,1,31,2011,2012,
4,14743,0000,1,12,1,31,2009,2010,
4,14743,0000,1,12,1,31,2010,2011,
4,14743,0000,1,12,1,31,2011,2012,
4,14744,0000,1,12,1,31,2009,2010,
4,14744,0000,1,12,1,31,2010,2011,
4,14744,0000,1,12,1,31,2011,2012,
4,14745,0000,1,12,1,31,2009,2010,
4,14745,0000,1,12,1,31,2010,2011,
4,14745,0000,1,12,1,31,2011,2012,
4,14746,0000,1,12,1,31,2009,2010,
4,14746,0000,1,12,1,31,2010,2011,
4,14746,0000,1,12,1,31,2011,2012,
4,14747,0000,1,12,1,31,2009,2010,
4,14747,0000,1,12,1,31,2010,2011,
4,14747,0000,1,12,1,31,2011,2012,
4,14748,0000,1,12,1,31,2009,2010,
4,14748,0000,1,12,1,31,2010,2011,
4,14748,0000,1,12,1,31,2011,2012,
4,14749,0000,1,12,1,31,2009,2010,
4,14749,0000,1,12,1,31,2010,2011,
4,14749,0000,1,12,1,31,2011,2012,
4,14750,0000,1,12,1,31,2009,2010,
4,14750,0000,1,12,1,31,2010,2011,
4,14750,0000,1,12,1,31,2011,2012,
4,14751,0000,1,12,1,31,2009,2010,
4,14751,0000,1,12,1,31,2010,2011,
4,14751,0000,1,12,1,31,2011,2012,
4,14752,0000,1,12,1,31,2009,2010,
4,14752,0000,1,12,1,31,2010,2011,
4,14752,0000,1,12,1,31,2011,2012,
4,14753,0000,1,12,1,31,2009,2010,
4,14753,0000,1,12,1,31,2010,2011,
4,14753,0000,1,12,1,31,2011,2012,
4,14754,0000,1,12,1,31,2009,2010,
4,14754,0000,1,12,1,31,2010,2011,
4,14754,0000,1,12,1,31,2011,2012,
4,14755,0000,1,12,1,31,2009,2010,
4,14755,0000,1,12,1,31,2010,2011,
4,14755,0000,1,12,1,31,2011,2012,
4,14756,0000,1,12,1,31,2009,2010,
4,14756,0000,1,12,1,31,2010,2011,
4,14756,0000,1,12,1,31,2011,2012,
4,14757,0000,1,12,1,31,2009,2010,
4,14757,0000,1,12,1,31,2010,2011,
4,14757,0000,1,12,1,31,2011,2012,
4,14758,0000,1,12,1,31,2009,2010,
4,14758,0000,1,12,1,31,2010,2011,
4,14758,0000,1,12,1,31,2011,2012,
4,14759,0000,1,12,1,31,2009,2010,
4,14759,0000,1,12,1,31,2010,2011,
4,14759,0000,1,12,1,31,2011,2012,
4,14760,0000,1,12,1,31,2009,2010,
4,14760,0000,1,12,1,31,2010,2011,
4,14760,0000,1,12,1,31,2011,2012,
4,14761,0000,1,12,1,31,2009,2010,
4,14761,0000,1,12,1,31,2010,2011,
4,14761,0000,1,12,1,31,2011,2012,
4,14762,0000,1,12,1,31,2009,2010,
4,14762,0000,1,12,1,31,2010,2011,
4,14762,0000,1,12,1,31,2011,2012,
4,14763,0000,1,12,1,31,2009,2010,
4,14763,0000,1,12,1,31,2010,2011,
4,14763,0000,1,12,1,31,2011,2012,
4,14764,0000,1,12,1,31,2009,2010,
4,14764,0000,1,12,1,31,2010,2011,
4,14764,0000,1,12,1,31,2011,2012,
4,14765,0000,1,12,1,31,2009,2010,
4,14765,0000,1,12,1,31,2010,2011,
4,14765,0000,1,12,1,31,2011,2012,
4,14766,0000,1,12,1,31,2009,2010,
4,14766,0000,1,12,1,31,2010,2011,
4,14766,0000,1,12,1,31,2011,2012,
4,14767,0000,1,12,1,31,2009,2010,
4,14767,0000,1,12,1,31,2010,2011,
4,14767,0000,1,12,1,31,2011,2012,
4,14768,0000,1,12,1,31,2009,2010,
4,14768,0000,1,12,1,31,2010,2011,
4,14768,0000,1,12,1,31,2011,2012,
4,14769,0000,1,12,1,31,2009,2010,
4,14769,0000,1,12,1,31,2010,2011,
4,14769,0000,1,12,1,31,2011,2012,
4,14770,0000,1,12,1,31,2009,2010,
4,14770,0000,1,12,1,31,2010,2011,
4,14770,0000,1,12,1,31,2011,2012,
4,14771,0000,1,12,1,31,2009,2010,
4,14771,0000,1,12,1,31,2010,2011,
4,14771,0000,1,12,1,31,2011,2012,
4,14772,0000,1,12,1,31,2009,2010,
4,14772,0000,1,12,1,31,2010,2011,
4,14772,0000,1,12,1,31,2011,2012,
4,14773,0000,1,12,1,31,2009,2010,
4,14773,0000,1,12,1,31,2010,2011,
4,14773,0000,1,12,1,31,2011,2012,
4,14774,0000,1,12,1,31,2009,2010,
4,14774,0000,1,12,1,31,2010,2011,
4,14774,0000,1,12,1,31,2011,2012,
4,14775,0000,1,12,1,31,2009,2010,
4,14775,0000,1,12,1,31,2010,2011,
4,14775,0000,1,12,1,31,2011,2012,
4,14776,0000,1,12,1,31,2009,2010,
4,14776,0000,1,12,1,31,2010,2011,
4,14776,0000,1,12,1,31,2011,2012,
4,14777,0000,1,12,1,31,2009,2010,
4,14777,0000,1,12,1,31,2010,2011,
4,14777,0000,1,12,1,31,2011,2012,
4,14778,0000,1,12,1,31,2009,2010,
4,14778,0000,1,12,1,31,2010,2011,
4,14778,0000,1,12,1,31,2011,2012,
4,14779,0000,1,12,1,31,2009,2010,
4,14779,0000,1,12,1,31,2010,2011,
4,14779,0000,1,12,1,31,2011,2012,
4,14780,0000,1,12,1,31,2009,2010,
4,14780,0000,1,12,1,31,2010,2011,
4,14780,0000,1,12,1,31,2011,2012,
4,14781,0000,1,12,1,31,2009,2010,
4,14781,0000,1,12,1,31,2010,2011,
4,14781,0000,1,12,1,31,2011,2012,
4,14782,0000,1,12,1,31,2009,2010,
4,14782,0000,1,12,1,31,2010,2011,
4,14782,0000,1,12,1,31,2011,2012,
4,14783,0000,1,12,1,31,2009,2010,
4,14783,0000,1,12,1,31,2010,2011,
4,14783,0000,1,12,1,31,2011,2012,
4,14784,0000,1,12,1,31,2009,2010,
4,14784,0000,1,12,1,31,2010,2011,
4,14784,0000,1,12,1,31,2011,2012,
4,14785,0000,1,12,1,31,2009,2010,
4,14785,0000,1,12,1,31,2010,2011,
4,14785,0000,1,12,1,31,2011,2012,
4,14786,0000,1,12,1,31,2009,2010,
4,14786,0000,1,12,1,31,2010,2011,
4,14786,0000,1,12,1,31,2011,2012,
4,14787,0000,1,12,1,31,2009,2010,
4,14787,0000,1,12,1,31,2010,2011,
4,14787,0000,1,12,1,31,2011,2012,
4,14788,0000,1,12,1,31,2009,2010,
4,14788,0000,1,12,1,31,2010,2011,
4,14788,0000,1,12,1,31,2011,2012,
4,14789,0000,1,12,1,31,2009,2010,
4,14789,0000,1,12,1,31,2010,2011,
4,14789,0000,1,12,1,31,2011,2012,
4,14790,0000,1,12,1,31,2009,2010,
4,14790,0000,1,12,1,31,2010,2011,
4,14790,0000,1,12,1,31,2011,2012,
4,14791,0000,1,12,1,31,2009,2010,
4,14791,0000,1,12,1,31,2010,2011,
4,14791,0000,1,12,1,31,2011,2012,
4,14792,0000,1,12,1,31,2009,2010,
4,14792,0000,1,12,1,31,2010,2011,
4,14792,0000,1,12,1,31,2011,2012,
4,14793,0000,1,12,1,31,2009,2010,
4,14793,0000,1,12,1,31,2010,2011,
4,14793,0000,1,12,1,31,2011,2012,
4,14794,0000,1,12,1,31,2009,2010,
4,14794,0000,1,12,1,31,2010,2011,
4,14794,0000,1,12,1,31,2011,2012,
4,14795,0000,1,12,1,31,2009,2010,
4,14795,0000,1,12,1,31,2010,2011,
4,14795,0000,1,12,1,31,2011,2012,
4,14796,0000,1,12,1,31,2009,2010,
4,14796,0000,1,12,1,31,2010,2011,
4,14796,0000,1,12,1,31,2011,2012,
4,14797,0000,1,12,1,31,2009,2010,
4,14797,0000,1,12,1,31,2010,2011,
4,14797,0000,1,12,1,31,2011,2012,
4,14798,0000,1,12,1,31,2009,2010,
4,14798,0000,1,12,1,31,2010,2011,
4,14798,0000,1,12,1,31,2011,2012,
4,14799,0000,1,12,1,31,2009,2010,
4,14799,0000,1,12,1,31,2010,2011,
4,14799,0000,1,12,1,31,2011,2012,
4,14800,0000,1,12,1,31,2009,2010,
4,14800,0000,1,12,1,31,2010,2011,
4,14800,0000,1,12,1,31,2011,2012,
4,14801,0000,1,12,1,31,2009,2010,
4,14801,0000,1,12,1,31,2010,2011,
4,14801,0000,1,12,1,31,2011,2012,
4,14802,0000,1,12,1,31,2009,2010,
4,14802,0000,1,12,1,31,2010,2011,
4,14802,0000,1,12,1,31,2011,2012,
4,14803,0000,1,12,1,31,2009,2010,
4,14803,0000,1,12,1,31,2010,2011,
4,14803,0000,1,12,1,31,2011,2012,
4,14804,0000,1,12,1,31,2009,2010,
4,14804,0000,1,12,1,31,2010,2011,
4,14804,0000,1,12,1,31,2011,2012,
4,14805,0000,1,12,1,31,2009,2010,
4,14805,0000,1,12,1,31,2010,2011,
4,14805,0000,1,12,1,31,2011,2012,
4,14806,0000,1,12,1,31,2009,2010,
4,14806,0000,1,12,1,31,2010,2011,
4,14806,0000,1,12,1,31,2011,2012,
4,14807,0000,1,12,1,31,2009,2010,
4,14807,0000,1,12,1,31,2010,2011,
4,14807,0000,1,12,1,31,2011,2012,
4,14808,0000,1,12,1,31,2009,2010,
4,14808,0000,1,12,1,31,2010,2011,
4,14808,0000,1,12,1,31,2011,2012,
4,14809,0000,1,12,1,31,2009,2010,
4,14809,0000,1,12,1,31,2010,2011,
4,14809,0000,1,12,1,31,2011,2012,
4,14810,0000,1,12,1,31,2009,2010,
4,14810,0000,1,12,1,31,2010,2011,
4,14810,0000,1,12,1,31,2011,2012,
4,14811,0000,1,12,1,31,2009,2010,
4,14811,0000,1,12,1,31,2010,2011,
4,14811,0000,1,12,1,31,2011,2012,
4,14812,0000,1,12,1,31,2009,2010,
4,14812,0000,1,12,1,31,2010,2011,
4,14812,0000,1,12,1,31,2011,2012,
4,14813,0000,1,12,1,31,2009,2010,
4,14813,0000,1,12,1,31,2010,2011,
4,14813,0000,1,12,1,31,2011,2012,
4,14814,0000,1,12,1,31,2009,2010,
4,14814,0000,1,12,1,31,2010,2011,
4,14814,0000,1,12,1,31,2011,2012,
4,14815,0000,1,12,1,31,2009,2010,
4,14815,0000,1,12,1,31,2010,2011,
4,14815,0000,1,12,1,31,2011,2012,
4,14816,0000,1,12,1,31,2009,2010,
4,14816,0000,1,12,1,31,2010,2011,
4,14816,0000,1,12,1,31,2011,2012,
4,14817,0000,1,12,1,31,2009,2010,
4,14817,0000,1,12,1,31,2010,2011,
4,14817,0000,1,12,1,31,2011,2012,
4,14818,0000,1,12,1,31,2009,2010,
4,14818,0000,1,12,1,31,2010,2011,
4,14818,0000,1,12,1,31,2011,2012,
4,14819,0000,1,12,1,31,2009,2010,
4,14819,0000,1,12,1,31,2010,2011,
4,14819,0000,1,12,1,31,2011,2012,
4,14820,0000,1,12,1,31,2009,2010,
4,14820,0000,1,12,1,31,2010,2011,
4,14820,0000,1,12,1,31,2011,2012,
4,14821,0000,1,12,1,31,2009,2010,
4,14821,0000,1,12,1,31,2010,2011,
4,14821,0000,1,12,1,31,2011,2012,
4,14822,0000,1,12,1,31,2009,2010,
4,14822,0000,1,12,1,31,2010,2011,
4,14822,0000,1,12,1,31,2011,2012,
4,14823,0000,1,12,1,31,2009,2010,
4,14823,0000,1,12,1,31,2010,2011,
4,14823,0000,1,12,1,31,2011,2012,
4,14824,0000,1,12,1,31,2009,2010,
4,14824,0000,1,12,1,31,2010,2011,
4,14824,0000,1,12,1,31,2011,2012,
4,14825,0000,1,12,1,31,2009,2010,
4,14825,0000,1,12,1,31,2010,2011,
4,14825,0000,1,12,1,31,2011,2012,
4,14826,0000,1,12,1,31,2009,2010,
4,14826,0000,1,12,1,31,2010,2011,
4,14826,0000,1,12,1,31,2011,2012,
4,14827,0000,1,12,1,31,2009,2010,
4,14827,0000,1,12,1,31,2010,2011,
4,14827,0000,1,12,1,31,2011,2012,
4,14828,0000,1,12,1,31,2009,2010,
4,14828,0000,1,12,1,31,2010,2011,
4,14828,0000,1,12,1,31,2011,2012,
4,14829,0000,1,12,1,31,2009,2010,
4,14829,0000,1,12,1,31,2010,2011,
4,14829,0000,1,12,1,31,2011,2012,
4,14830,0000,1,12,1,31,2009,2010,
4,14830,0000,1,12,1,31,2010,2011,
4,14830,0000,1,12,1,31,2011,2012,
4,14831,0000,1,12,1,31,2009,2010,
4,14831,0000,1,12,1,31,2010,2011,
4,14831,0000,1,12,1,31,2011,2012,
4,14832,0000,1,12,1,31,2009,2010,
4,14832,0000,1,12,1,31,2010,2011,
4,14832,0000,1,12,1,31,2011,2012,
4,14833,0000,1,12,1,31,2009,2010,
4,14833,0000,1,12,1,31,2010,2011,
4,14833,0000,1,12,1,31,2011,2012,
4,14834,0000,1,12,1,31,2009,2010,
4,14834,0000,1,12,1,31,2010,2011,
4,14834,0000,1,12,1,31,2011,2012,
4,14835,0000,1,12,1,31,2009,2010,
4,14835,0000,1,12,1,31,2010,2011,
4,14835,0000,1,12,1,31,2011,2012,
4,14836,0000,1,12,1,31,2009,2010,
4,14836,0000,1,12,1,31,2010,2011,
4,14836,0000,1,12,1,31,2011,2012,
4,14837,0000,1,12,1,31,2009,2010,
4,14837,0000,1,12,1,31,2010,2011,
4,14837,0000,1,12,1,31,2011,2012,
4,14838,0000,1,12,1,31,2009,2010,
4,14838,0000,1,12,1,31,2010,2011,
4,14838,0000,1,12,1,31,2011,2012,
4,14839,0000,1,12,1,31,2009,2010,
4,14839,0000,1,12,1,31,2010,2011,
4,14839,0000,1,12,1,31,2011,2012,
4,14840,0000,1,12,1,31,2009,2010,
4,14840,0000,1,12,1,31,2010,2011,
4,14840,0000,1,12,1,31,2011,2012,
4,14841,0000,1,12,1,31,2009,2010,
4,14841,0000,1,12,1,31,2010,2011,
4,14841,0000,1,12,1,31,2011,2012,
4,14842,0000,1,12,1,31,2009,2010,
4,14842,0000,1,12,1,31,2010,2011,
4,14842,0000,1,12,1,31,2011,2012,
4,14843,0000,1,12,1,31,2009,2010,
4,14843,0000,1,12,1,31,2010,2011,
4,14843,0000,1,12,1,31,2011,2012,
4,14844,0000,1,12,1,31,2009,2010,
4,14844,0000,1,12,1,31,2010,2011,
4,14844,0000,1,12,1,31,2011,2012,
4,14845,0000,1,12,1,31,2009,2010,
4,14845,0000,1,12,1,31,2010,2011,
4,14845,0000,1,12,1,31,2011,2012,
4,14846,0000,1,12,1,31,2009,2010,
4,14846,0000,1,12,1,31,2010,2011,
4,14846,0000,1,12,1,31,2011,2012,
4,14847,0000,1,12,1,31,2009,2010,
4,14847,0000,1,12,1,31,2010,2011,
4,14847,0000,1,12,1,31,2011,2012,
4,14848,0000,1,12,1,31,2009,2010,
4,14848,0000,1,12,1,31,2010,2011,
4,14848,0000,1,12,1,31,2011,2012,
4,14849,0000,1,12,1,31,2009,2010,
4,14849,0000,1,12,1,31,2010,2011,
4,14849,0000,1,12,1,31,2011,2012,
4,14850,0000,1,12,1,31,2009,2010,
4,14850,0000,1,12,1,31,2010,2011,
4,14850,0000,1,12,1,31,2011,2012,
4,14851,0000,1,12,1,31,2009,2010,
4,14851,0000,1,12,1,31,2010,2011,
4,14851,0000,1,12,1,31,2011,2012,
4,14852,0000,1,12,1,31,2009,2010,
4,14852,0000,1,12,1,31,2010,2011,
4,14852,0000,1,12,1,31,2011,2012,
4,14853,0000,1,12,1,31,2009,2010,
4,14853,0000,1,12,1,31,2010,2011,
4,14853,0000,1,12,1,31,2011,2012,
4,14854,0000,1,12,1,31,2009,2010,
4,14854,0000,1,12,1,31,2010,2011,
4,14854,0000,1,12,1,31,2011,2012,
4,14855,0000,1,12,1,31,2009,2010,
4,14855,0000,1,12,1,31,2010,2011,
4,14855,0000,1,12,1,31,2011,2012,
4,14856,0000,1,12,1,31,2009,2010,
4,14856,0000,1,12,1,31,2010,2011,
4,14856,0000,1,12,1,31,2011,2012,
4,14857,0000,1,12,1,31,2009,2010,
4,14857,0000,1,12,1,31,2010,2011,
4,14857,0000,1,12,1,31,2011,2012,
4,14858,0000,1,12,1,31,2009,2010,
4,14858,0000,1,12,1,31,2010,2011,
4,14858,0000,1,12,1,31,2011,2012,
4,14859,0000,1,12,1,31,2009,2010,
4,14859,0000,1,12,1,31,2010,2011,
4,14859,0000,1,12,1,31,2011,2012,
4,14860,0000,1,12,1,31,2009,2010,
4,14860,0000,1,12,1,31,2010,2011,
4,14860,0000,1,12,1,31,2011,2012,
4,14861,0000,1,12,1,31,2009,2010,
4,14861,0000,1,12,1,31,2010,2011,
4,14861,0000,1,12,1,31,2011,2012,
4,14862,0000,1,12,1,31,2009,2010,
4,14862,0000,1,12,1,31,2010,2011,
4,14862,0000,1,12,1,31,2011,2012,
4,14863,0000,1,12,1,31,2009,2010,
4,14863,0000,1,12,1,31,2010,2011,
4,14863,0000,1,12,1,31,2011,2012,
4,14864,0000,1,12,1,31,2009,2010,
4,14864,0000,1,12,1,31,2010,2011,
4,14864,0000,1,12,1,31,2011,2012,
4,14865,0000,1,12,1,31,2009,2010,
4,14865,0000,1,12,1,31,2010,2011,
4,14865,0000,1,12,1,31,2011,2012,
4,14866,0000,1,12,1,31,2009,2010,
4,14866,0000,1,12,1,31,2010,2011,
4,14866,0000,1,12,1,31,2011,2012,
4,14867,0000,1,12,1,31,2009,2010,
4,14867,0000,1,12,1,31,2010,2011,
4,14867,0000,1,12,1,31,2011,2012,
4,14868,0000,1,12,1,31,2009,2010,
4,14868,0000,1,12,1,31,2010,2011,
4,14868,0000,1,12,1,31,2011,2012,
4,14869,0000,1,12,1,31,2009,2010,
4,14869,0000,1,12,1,31,2010,2011,
4,14869,0000,1,12,1,31,2011,2012,
4,14870,0000,1,12,1,31,2009,2010,
4,14870,0000,1,12,1,31,2010,2011,
4,14870,0000,1,12,1,31,2011,2012,
4,14871,0000,1,12,1,31,2009,2010,
4,14871,0000,1,12,1,31,2010,2011,
4,14871,0000,1,12,1,31,2011,2012,
4,14872,0000,1,12,1,31,2009,2010,
4,14872,0000,1,12,1,31,2010,2011,
4,14872,0000,1,12,1,31,2011,2012,
4,14873,0000,1,12,1,31,2009,2010,
4,14873,0000,1,12,1,31,2010,2011,
4,14873,0000,1,12,1,31,2011,2012,
4,14874,0000,1,12,1,31,2009,2010,
4,14874,0000,1,12,1,31,2010,2011,
4,14874,0000,1,12,1,31,2011,2012,
4,14875,0000,1,12,1,31,2009,2010,
4,14875,0000,1,12,1,31,2010,2011,
4,14875,0000,1,12,1,31,2011,2012,
4,14876,0000,1,12,1,31,2009,2010,
4,14876,0000,1,12,1,31,2010,2011,
4,14876,0000,1,12,1,31,2011,2012,
4,14877,0000,1,12,1,31,2009,2010,
4,14877,0000,1,12,1,31,2010,2011,
4,14877,0000,1,12,1,31,2011,2012,
4,14878,0000,1,12,1,31,2009,2010,
4,14878,0000,1,12,1,31,2010,2011,
4,14878,0000,1,12,1,31,2011,2012,
